Value_SP500_REAL_PRICE_MONTH,Value_SP500_DIV_YIELD_MONTH,Value_SP500_PE_RATIO_MONTH,Value_SHILLER_PE_RATIO_MONTH,Value_SP500_EARNINGS_YIELD_MONTH,Value_SP500_INFLADJ_MONTH,Value_SP500_PSR_QUARTER,Value_SP500_DIV_MONTH,Value_SP500_DIV_YEAR,Value_SP500_DIV_GROWTH_YEAR,Value_SP500_DIV_GROWTH_QUARTER,Value_SP500_PBV_RATIO_QUARTER,Value_SHILLER_PE_RATIO_YEAR,Value_SP500_PE_RATIO_YEAR,Value_SP500_DIV_YIELD_YEAR,Value_SP500_PSR_YEAR,Value_SP500_EARNINGS_YIELD_YEAR,Value_SP500_PBV_RATIO_YEAR,Value_SP500_INFLADJ_YEAR,Value_SP500_SALES_YEAR,Value_SP500_SALES_GROWTH_YEAR,Value_SP500_SALES_QUARTER,Value_SP500_REAL_SALES_GROWTH_QUARTER,Value_SP500_SALES_GROWTH_QUARTER,Value_SP500_REAL_SALES_GROWTH_YEAR,Value_SP500_REAL_EARNINGS_GROWTH_YEAR,Value_SP500_REAL_SALES_YEAR,Value_SP500_REAL_EARNINGS_GROWTH_QUARTER,Value_SP500_EARNINGS_GROWTH_QUARTER,Value_SP500_REAL_SALES_QUARTER,Value_SP500_EARNINGS_MONTH,Value_SP500_BVPS_YEAR,Value_SP500_EARNINGS_YEAR,Value_SP500_EARNINGS_GROWTH_YEAR,Value_SP500_BVPS_QUARTER
4.74,6.91,13.94,13.86,7.17,136.99,1.77,9.175,9.30875,13.38,13.38,5.05,13.671666666666667,13.561666666666667,6.779999999999999,1.77,7.3758333333333335,5.05,134.67499999999998,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.934999999999999,290.68,10.02875,-3.71,290.68
4.665,6.68,13.870000000000001,13.715,7.205,135.51,1.77,9.15,9.326666666666666,13.38,13.38,5.05,13.6175,13.5875,6.819999999999999,1.77,7.36125,5.05,134.1575,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.83,290.68,9.966666666666667,-3.71,290.68
4.59,6.77,13.8,13.57,7.24,134.03,1.77,9.175,9.344583333333334,13.38,13.38,5.05,13.563333333333334,13.613333333333333,6.859999999999999,1.77,7.346666666666667,5.05,133.64,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.77,290.68,9.904583333333335,-3.71,290.68
4.515000000000001,6.86,13.73,13.425,7.28,132.6,1.77,9.2,9.3625,13.38,13.38,5.05,13.509166666666667,13.639166666666666,6.8999999999999995,1.77,7.332083333333333,5.05,133.1225,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.71,290.68,9.842500000000001,-3.71,290.68
4.44,6.96,13.66,13.28,7.32,131.17,1.77,9.23,9.380416666666667,13.38,13.38,5.05,13.455,13.665,6.9399999999999995,1.77,7.317500000000001,5.05,132.605,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.655000000000001,290.68,9.780416666666667,-3.71,290.68
4.395,7.06,13.68,13.295,7.3100000000000005,131.3,1.77,9.26,9.398333333333333,13.38,13.38,5.05,13.400833333333335,13.690833333333334,6.9799999999999995,1.77,7.302916666666667,5.05,132.0875,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.6,290.68,9.718333333333334,-3.71,290.68
4.35,7.115,13.7,13.31,7.3,131.43,1.77,9.34,9.41625,13.38,13.38,5.05,13.346666666666668,13.716666666666667,7.02,1.77,7.288333333333334,5.05,131.57,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.594999999999999,290.68,9.65625,-3.71,290.68
4.345,7.17,13.85,13.370000000000001,7.22,131.99,1.77,9.42,9.434166666666668,13.38,13.38,5.05,13.2925,13.7425,7.06,1.77,7.273750000000001,5.05,131.0525,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.59,290.68,9.594166666666666,-3.71,290.68
4.34,7.154999999999999,14.0,13.43,7.14,132.55,1.77,9.445,9.452083333333334,13.38,13.38,5.05,13.238333333333333,13.768333333333334,7.1,1.77,7.259166666666667,5.05,130.535,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.530000000000001,290.68,9.532083333333334,-3.71,290.68
4.29,7.14,13.91,13.280000000000001,7.1850000000000005,131.025,1.77,9.47,9.47,13.38,13.38,5.05,13.184166666666668,13.794166666666667,7.14,1.77,7.244583333333334,5.05,130.01749999999998,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.47,290.68,9.47,-3.71,290.68
4.24,7.154999999999999,13.82,13.13,7.23,129.5,1.77,9.379999999999999,9.384583333333333,13.38,13.38,5.05,13.13,13.82,7.035,1.77,7.23,5.05,129.5,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.42,290.68,9.423333333333334,-3.71,290.68
4.305,7.17,14.115,13.260000000000002,7.085000000000001,130.765,1.77,9.29,9.299166666666668,13.38,13.38,5.05,13.27875,14.032083333333334,6.93,1.77,7.149166666666667,5.05,130.96166666666667,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.37,290.68,9.376666666666667,-3.71,290.68
4.37,7.0,14.41,13.39,6.94,132.03,1.77,9.149999999999999,9.213750000000001,13.38,13.38,5.05,13.4275,14.244166666666667,6.824999999999999,1.77,7.068333333333333,5.05,132.42333333333335,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.265,290.68,9.33,-3.71,290.68
4.375,6.83,14.504999999999999,13.565000000000001,6.895,133.72,1.77,9.01,9.128333333333334,13.38,13.38,5.05,13.57625,14.45625,6.72,1.77,6.987500000000001,5.05,133.885,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.16,290.68,9.283333333333333,-3.71,290.68
4.38,6.755,14.6,13.74,6.85,135.41,1.77,9.024999999999999,9.042916666666667,13.38,13.38,5.05,13.725000000000001,14.668333333333333,6.615,1.77,6.906666666666667,5.05,135.34666666666666,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.215,290.68,9.236666666666666,-3.71,290.68
4.375,6.68,14.665,13.64,6.82,134.44,1.77,9.04,8.9575,13.38,13.38,5.05,13.873750000000001,14.880416666666667,6.51,1.77,6.825833333333334,5.05,136.80833333333334,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.27,290.68,9.190000000000001,-3.71,290.68
4.37,6.619999999999999,14.73,13.54,6.79,133.47,1.77,8.899999999999999,8.872083333333334,13.38,13.38,5.05,14.0225,15.092500000000001,6.404999999999999,1.77,6.745,5.05,138.27,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.165,290.68,9.143333333333334,-3.71,290.68
4.345000000000001,6.56,14.73,13.625,6.79,134.255,1.77,8.76,8.786666666666667,13.38,13.38,5.05,14.17125,15.304583333333333,6.3,1.77,6.664166666666667,5.05,139.73166666666668,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.06,290.68,9.096666666666668,-3.71,290.68
4.32,6.529999999999999,14.73,13.71,6.79,135.04,1.77,8.77,8.70125,13.38,13.38,5.05,14.32,15.516666666666667,6.195,1.77,6.583333333333334,5.05,141.19333333333333,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.115,290.68,9.05,-3.71,290.68
4.3100000000000005,6.5,14.780000000000001,13.84,6.765000000000001,136.345,1.77,8.78,8.615833333333335,13.38,13.38,5.05,14.46875,15.72875,6.09,1.77,6.5025,5.05,142.655,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.17,290.68,9.003333333333334,-3.71,290.68
4.3,6.45,14.83,13.97,6.74,137.65,1.77,8.79,8.530416666666667,13.38,13.38,5.05,14.6175,15.940833333333334,5.984999999999999,1.77,6.421666666666667,5.05,144.11666666666667,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.225,290.68,8.956666666666667,-3.71,290.68
4.38,6.4,15.195,14.15,6.585,139.405,1.77,8.8,8.445,13.38,13.38,5.05,14.76625,16.152916666666666,5.88,1.77,6.340833333333333,5.05,145.57833333333335,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.28,290.68,8.91,-3.71,290.68
4.46,6.220000000000001,15.56,14.33,6.43,141.16,1.77,8.66,8.359583333333333,13.38,13.38,5.05,14.915,16.365000000000002,5.775,1.77,6.26,5.05,147.04000000000002,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.175,290.68,8.863333333333333,-3.71,290.68
4.585,6.04,16.095,14.73,6.22,145.115,1.77,8.52,8.274166666666666,13.38,13.38,5.05,15.06375,16.577083333333334,5.67,1.77,6.179166666666667,5.05,148.50166666666667,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.07,290.68,8.816666666666666,-3.71,290.68
4.71,5.8149999999999995,16.63,15.13,6.01,149.07,1.77,8.425,8.18875,13.38,13.38,5.05,15.2125,16.789166666666667,5.5649999999999995,1.77,6.098333333333334,5.05,149.96333333333334,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.02,290.68,8.77,-3.71,290.68
4.68,5.59,16.619999999999997,15.120000000000001,6.015,148.95999999999998,1.77,8.33,8.103333333333333,13.38,13.38,5.05,15.36125,17.00125,5.46,1.77,6.0175,5.05,151.425,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,8.97,290.68,8.723333333333333,-3.71,290.68
4.65,5.5649999999999995,16.61,15.11,6.02,148.85,1.77,8.285,8.017916666666666,13.38,13.38,5.05,15.51,17.213333333333335,5.355,1.77,5.9366666666666665,5.05,152.88666666666668,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,8.965,290.68,8.676666666666666,-3.71,290.68
4.785,5.54,17.195,15.545,5.82,153.17000000000002,1.77,8.24,7.9325,13.38,13.38,5.05,15.65875,17.425416666666667,5.25,1.77,5.855833333333333,5.05,154.34833333333333,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,8.96,290.68,8.629999999999999,-3.71,290.68
4.92,5.33,17.78,15.98,5.62,157.49,1.77,8.15,7.847083333333334,13.38,13.38,5.05,15.8075,17.6375,5.145,1.77,5.775,5.05,155.81,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,8.91,290.68,8.583333333333334,-3.71,290.68
5.08,5.12,18.475,16.405,5.42,161.67000000000002,1.77,8.06,7.761666666666667,13.38,13.38,5.05,15.95625,17.849583333333335,5.04,1.77,5.694166666666667,5.05,157.27166666666668,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,8.86,290.68,8.536666666666667,-3.71,290.68
5.24,4.905,19.17,16.83,5.22,165.85,1.77,7.92,7.67625,13.38,13.38,5.05,16.105,18.061666666666667,4.9350000000000005,1.77,5.613333333333333,5.05,158.73333333333335,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,8.754999999999999,290.68,8.49,-3.71,290.68
5.220000000000001,4.69,19.215000000000003,16.57,5.205,163.305,1.77,7.78,7.590833333333333,13.38,13.38,5.05,16.25375,18.27375,4.83,1.77,5.5325,5.05,160.19500000000002,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,8.65,290.68,8.443333333333333,-3.71,290.68
5.2,4.655,19.26,16.31,5.19,160.76,1.77,7.6,7.505416666666667,13.38,13.38,5.05,16.4025,18.485833333333332,4.725,1.77,5.451666666666666,5.05,161.65666666666667,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,8.5,290.68,8.396666666666667,-3.71,290.68
5.2,4.62,19.085,16.505,5.24,162.67000000000002,1.77,7.42,7.42,13.38,13.38,5.05,16.55125,18.697916666666668,4.62,1.77,5.370833333333334,5.05,163.11833333333334,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,8.35,290.68,8.35,-3.71,290.68
5.2,4.6,18.91,16.7,5.29,164.58,1.77,7.48,7.407916666666667,13.38,13.38,5.05,16.7,18.91,4.59,1.77,5.29,5.05,164.58,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,8.524999999999999,290.68,8.447916666666666,-3.71,290.68
5.25,4.58,18.92,16.855,5.285,166.16500000000002,1.77,7.54,7.395833333333333,13.38,13.38,5.05,16.734166666666667,18.82125,4.5600000000000005,1.77,5.317916666666667,5.05,165.08125,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,8.7,290.68,8.545833333333333,-3.71,290.68
5.3,4.525,18.93,17.01,5.28,167.75,1.77,7.515000000000001,7.38375,13.38,13.38,5.05,16.76833333333333,18.7325,4.53,1.77,5.345833333333333,5.05,165.5825,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,8.78,290.68,8.643749999999999,-3.71,290.68
5.245,4.47,18.57,16.925,5.385,166.945,1.77,7.49,7.371666666666666,13.38,13.38,5.05,16.8025,18.64375,4.5,1.77,5.37375,5.05,166.08375,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,8.86,290.68,8.741666666666667,-3.71,290.68
5.19,4.5,18.21,16.84,5.49,166.14,1.77,7.505,7.359583333333333,13.38,13.38,5.05,16.836666666666666,18.555,4.47,1.77,5.401666666666666,5.05,166.585,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,8.989999999999998,290.68,8.839583333333334,-3.71,290.68
5.155,4.53,17.935000000000002,16.825,5.575,166.07,1.77,7.52,7.3475,13.38,13.38,5.05,16.870833333333334,18.46625,4.44,1.77,5.429583333333333,5.05,167.08625,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.12,290.68,8.9375,-3.71,290.68
5.12,4.545,17.66,16.81,5.66,166.0,1.77,7.539999999999999,7.335416666666666,13.38,13.38,5.05,16.905,18.3775,4.41,1.77,5.4575,5.05,167.5875,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.26,290.68,9.035416666666666,-3.71,290.68
5.07,4.56,17.34,16.84,5.77,166.41,1.77,7.56,7.323333333333333,13.38,13.38,5.05,16.939166666666665,18.28875,4.38,1.77,5.485416666666667,5.05,168.08875,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.4,290.68,9.133333333333333,-3.71,290.68
5.02,4.59,17.02,16.87,5.88,166.82,1.77,7.63,7.31125,13.38,13.38,5.05,16.973333333333333,18.2,4.35,1.77,5.513333333333334,5.05,168.59,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.600000000000001,290.68,9.23125,-3.71,290.68
5.135,4.62,17.259999999999998,17.345,5.795,171.685,1.77,7.7,7.299166666666666,13.38,13.38,5.05,17.0075,18.111250000000002,4.32,1.77,5.54125,5.05,169.09125,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.8,290.68,9.329166666666666,-3.71,290.68
5.25,4.5,17.5,17.82,5.71,176.55,1.77,7.715,7.287083333333333,13.38,13.38,5.05,17.041666666666664,18.0225,4.29,1.77,5.569166666666667,5.05,169.5925,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,9.945,290.68,9.427083333333332,-3.71,290.68
5.29,4.38,17.490000000000002,17.835,5.715,176.835,1.77,7.73,7.275,13.38,13.38,5.05,17.075833333333332,17.93375,4.26,1.77,5.597083333333333,5.05,170.09375,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.09,290.68,9.524999999999999,-3.71,290.68
5.33,4.33,17.48,17.85,5.72,177.12,1.77,7.66,7.2629166666666665,13.38,13.38,5.05,17.11,17.845,4.23,1.77,5.625,5.05,170.59500000000003,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.115,290.68,9.622916666666667,-3.71,290.68
5.35,4.28,17.4,17.785,5.744999999999999,176.625,1.77,7.59,7.2508333333333335,13.38,13.38,5.05,17.144166666666667,17.75625,4.2,1.77,5.652916666666667,5.05,171.09625000000003,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.14,290.68,9.720833333333333,-3.71,290.68
5.37,4.25,17.32,17.72,5.77,176.13,1.77,7.515000000000001,7.23875,13.38,13.38,5.05,17.178333333333335,17.6675,4.17,1.77,5.680833333333333,5.05,171.59750000000003,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.155000000000001,290.68,9.81875,-3.71,290.68
5.4399999999999995,4.22,17.405,17.93,5.744999999999999,178.43,1.77,7.44,7.226666666666667,13.38,13.38,5.05,17.2125,17.57875,4.14,1.77,5.70875,5.05,172.09875000000002,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.17,290.68,9.916666666666666,-3.71,290.68
5.51,4.15,17.49,18.14,5.72,180.73,1.77,7.41,7.214583333333334,13.38,13.38,5.05,17.246666666666666,17.490000000000002,4.11,1.77,5.736666666666666,5.05,172.60000000000002,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.25,290.68,10.014583333333333,-3.71,290.68
5.58,4.08,17.575,18.345,5.6899999999999995,183.02499999999998,1.77,7.38,7.2025,13.38,13.38,5.05,17.280833333333334,17.40125,4.08,1.77,5.764583333333333,5.05,173.10125000000002,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.33,290.68,10.112499999999999,-3.71,290.68
5.65,4.015000000000001,17.66,18.55,5.66,185.32,1.77,7.35,7.190416666666667,13.38,13.38,5.05,17.314999999999998,17.3125,4.05,1.77,5.7925,5.05,173.60250000000002,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.415,290.68,10.210416666666665,-3.71,290.68
5.720000000000001,3.95,17.740000000000002,18.755000000000003,5.635,187.615,1.77,7.32,7.178333333333333,13.38,13.38,5.05,17.349166666666665,17.223750000000003,4.02,1.77,5.820416666666667,5.05,174.10375000000002,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.5,290.68,10.308333333333334,-3.71,290.68
5.79,3.89,17.82,18.96,5.61,189.91,1.77,7.295,7.16625,13.38,13.38,5.05,17.383333333333333,17.135,3.9899999999999998,1.77,5.848333333333334,5.05,174.60500000000002,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.58,290.68,10.40625,-3.71,290.68
5.715,3.83,17.455,18.58,5.73,186.385,1.77,7.27,7.154166666666667,13.38,13.38,5.05,17.4175,17.04625,3.96,1.77,5.87625,5.05,175.10625000000002,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.66,290.68,10.504166666666666,-3.71,290.68
5.64,3.865,17.09,18.2,5.85,182.86,1.77,7.199999999999999,7.142083333333333,13.38,13.38,5.05,17.451666666666668,16.9575,3.9299999999999997,1.77,5.904166666666667,5.05,175.60750000000002,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.68,290.68,10.602083333333333,-3.71,290.68
5.609999999999999,3.9,16.935000000000002,17.86,5.904999999999999,179.735,1.77,7.13,7.13,13.38,13.38,5.05,17.485833333333332,16.868750000000002,3.9,1.77,5.932083333333333,5.05,176.10875000000001,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.7,290.68,10.7,-3.71,290.68
5.58,3.9450000000000003,16.78,17.52,5.96,176.61,1.77,7.085,7.15125,13.38,13.38,5.05,17.52,16.78,3.935,1.77,5.96,5.05,176.61,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.61,290.68,10.712083333333332,-3.71,290.68
5.5600000000000005,3.99,16.66,17.32,6.005,174.89,1.77,7.04,7.172499999999999,13.38,13.38,5.05,17.43,16.71,3.9699999999999998,1.77,5.9875,5.05,175.93583333333333,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.52,290.68,10.724166666666665,-3.71,290.68
5.54,4.025,16.54,17.12,6.05,173.17,1.77,7.035,7.19375,13.38,13.38,5.05,17.34,16.64,4.005,1.77,6.015,5.05,175.26166666666668,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.495000000000001,290.68,10.73625,-3.71,290.68
5.605,4.06,16.67,17.295,6.0,175.20499999999998,1.77,7.03,7.215,13.38,13.38,5.05,17.25,16.57,4.04,1.77,6.0425,5.05,174.5875,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.47,290.68,10.748333333333333,-3.71,290.68
5.67,4.035,16.8,17.47,5.95,177.24,1.77,7.07,7.23625,13.38,13.38,5.05,17.16,16.5,4.075,1.77,6.07,5.05,173.91333333333336,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.510000000000002,290.68,10.760416666666666,-3.71,290.68
5.734999999999999,4.01,16.93,17.645,5.905,179.27,1.77,7.11,7.2575,13.38,13.38,5.05,17.07,16.43,4.11,1.77,6.0975,5.05,173.23916666666668,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.55,290.68,10.772499999999999,-3.71,290.68
5.8,3.99,17.06,17.82,5.86,181.3,1.77,7.15,7.27875,13.38,13.38,5.05,16.98,16.36,4.145,1.77,6.125,5.05,172.565,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.59,290.68,10.784583333333332,-3.71,290.68
5.85,3.97,17.145,17.945,5.835,182.865,1.77,7.19,7.3,13.38,13.38,5.05,16.89,16.29,4.18,1.77,6.1525,5.05,171.89083333333335,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.63,290.68,10.796666666666667,-3.71,290.68
5.9,3.955,17.23,18.07,5.81,184.43,1.77,7.23,7.32125,13.38,13.38,5.05,16.8,16.22,4.215,1.77,6.18,5.05,171.21666666666667,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.670000000000002,290.68,10.80875,-3.71,290.68
5.815,3.94,16.92,17.89,5.914999999999999,182.895,1.77,7.27,7.342499999999999,13.38,13.38,5.05,16.71,16.150000000000002,4.25,1.77,6.2075,5.05,170.54250000000002,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.71,290.68,10.820833333333333,-3.71,290.68
5.73,4.02,16.61,17.71,6.02,181.36,1.77,7.355,7.36375,13.38,13.38,5.05,16.62,16.080000000000002,4.285,1.77,6.235,5.05,169.86833333333334,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.815000000000001,290.68,10.832916666666666,-3.71,290.68
5.66,4.1,16.35,17.565,6.119999999999999,180.15,1.77,7.44,7.385,13.38,13.38,5.05,16.53,16.01,4.32,1.77,6.2625,5.05,169.1941666666667,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,10.92,290.68,10.844999999999999,-3.71,290.68
5.59,4.175,16.09,17.42,6.22,178.94,1.77,7.52,7.40625,13.38,13.38,5.05,16.439999999999998,15.940000000000001,4.355,1.77,6.29,5.05,168.52,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,11.02,290.68,10.857083333333334,-3.71,290.68
5.52,4.25,15.83,17.08,6.32,175.715,1.77,7.6,7.4275,13.38,13.38,5.05,16.349999999999998,15.870000000000001,4.39,1.77,6.3175,5.05,167.84583333333333,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,11.12,290.68,10.869166666666667,-3.71,290.68
5.45,4.325,15.57,16.74,6.42,172.49,1.77,7.6,7.4487499999999995,13.38,13.38,5.05,16.259999999999998,15.8,4.425,1.77,6.345,5.05,167.17166666666668,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,11.1,290.68,10.88125,-3.71,290.68
5.415,4.4,15.415,16.705,6.484999999999999,172.35500000000002,1.77,7.6,7.47,13.38,13.38,5.05,16.169999999999998,15.73,4.46,1.77,6.3725000000000005,5.05,166.4975,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,11.08,290.68,10.893333333333333,-3.71,290.68
5.38,4.455,15.26,16.67,6.55,172.22,1.77,7.68,7.49125,13.38,13.38,5.05,16.08,15.66,4.495,1.77,6.4,5.05,165.82333333333335,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,11.18,290.68,10.905416666666667,-3.71,290.68
5.29,4.51,14.955,16.275000000000002,6.6899999999999995,168.4,1.77,7.76,7.512499999999999,13.38,13.38,5.05,15.989999999999998,15.59,4.53,1.77,6.4275,5.05,165.14916666666667,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,11.28,290.68,10.9175,-3.71,290.68
5.2,4.609999999999999,14.65,15.88,6.83,164.58,1.77,7.755,7.5337499999999995,13.38,13.38,5.05,15.899999999999999,15.52,4.565,1.77,6.455,5.05,164.47500000000002,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,11.26,290.68,10.929583333333333,-3.71,290.68
5.25,4.71,14.74,15.915,6.79,165.125,1.77,7.75,7.555,13.38,13.38,5.05,15.809999999999999,15.45,4.6,1.77,6.4825,5.05,163.80083333333334,745.7,-1.18,745.7,-3.66,-1.18,-3.66,-7.94,1091.04,-7.94,-3.71,1091.04,11.24,290.68,10.941666666666666,-3.71,290.68
